CustomerID,CardNumber,Type,Limit
CID-10738,9799-8994-9286-6780,Travellers,1.00E+05
CID-633085,2315-3524-3666-7034,Platinum,50000
CID-288757,1681-7202-7535-6071,gold,1.00E+05
CID-622329,7073-2515-9736-6741,gold,2.00E+05
CID-891523,4192-9145-4263-3240,Shoppers,5.00E+05
CID-219229,7267-1615-2629-2730,Travellers,1.00E+05
CID-461582,7817-2236-4652-7624,Platinum,2.00E+05
CID-684954,2028-6244-8412-7534,Travellers,50000
CID-348915,1336-6165-7064-5719,gold,1.00E+05
CID-745897,9157-5799-9722-5069,Travellers,1.00E+05
CID-621621,5933-9295-2254-5953,Platinum,1.00E+05
CID-606085,4613-6818-8380-4003,Platinum,2.00E+05
CID-852900,6676-1105-1388-9692,Platinum,1.00E+05
CID-794519,1851-6831-8688-8094,Travellers,2.00E+05
CID-247065,3242-7806-1287-1495,Travellers,50000
CID-59622,3033-7210-3650-1589,Shoppers,1.00E+05
CID-777371,2298-4928-5325-5553,gold,50000
CID-174342,6507-5644-2624-8907,gold,2.00E+05
CID-886229,3193-4394-7278-8961,gold,1.00E+05
CID-659073,1295-7031-4739-1163,gold,50000
CID-815421,6154-6384-8753-2801,Shoppers,1.00E+05
CID-57334,7585-3666-7831-2539,Shoppers,2.00E+05
CID-47653,8533-4929-1224-5646,Shoppers,1.00E+05
CID-331347,5333-4909-8827-4298,Shoppers,5.00E+05
CID-301522,3248-7655-1556-2768,Shoppers,2.00E+05
CID-750822,7946-8556-6094-6726,Platinum,50000
CID-64085,7499-8308-4151-2721,Shoppers,1.00E+05
CID-378582,3010-3149-6353-1417,Travellers,1.00E+05
CID-784973,3937-5106-4635-6431,Platinum,2.00E+05
CID-168305,9430-1197-7551-6830,gold,2.00E+05
CID-118953,4427-4711-4245-6911,Shoppers,50000
CID-554912,9992-5053-7720-4675,Travellers,1.00E+05
CID-233043,7232-3851-9644-4492,Shoppers,1.00E+05
CID-790374,9832-8678-9072-4553,Shoppers,50000
CID-71965,6576-9104-4663-4967,Travellers,1.00E+05
CID-654977,6337-5878-9102-6316,Platinum,5.00E+05
CID-114678,9809-5558-6363-3797,Travellers,2.00E+05
CID-510737,1846-2584-7507-5592,Travellers,5.00E+05
CID-608274,2726-4857-3169-9644,gold,2.00E+05
CID-756737,8286-3118-2116-3128,Shoppers,5.00E+05
CID-671642,4238-9234-9767-8421,Platinum,5.00E+05
CID-16072,1575-5495-7840-5321,Platinum,1.00E+05
CID-488251,3476-1003-1622-1958,gold,2.00E+05
CID-766245,8637-3931-9581-6083,Shoppers,5.00E+05
CID-862275,4225-3982-7113-3047,Platinum,2.00E+05
CID-514808,4099-8558-4696-9748,Shoppers,1.00E+05
CID-445820,7967-1070-5164-4964,Shoppers,5.00E+05
CID-525471,5201-1838-5808-2468,Travellers,50000
CID-269428,6048-5939-7339-8562,gold,2.00E+05
CID-355005,3998-7987-1436-8368,gold,1.00E+05
CID-567713,7390-3067-6309-5008,Platinum,50000
CID-719504,2059-9535-4785-9909,Platinum,1.00E+05
CID-641505,7948-4184-2979-8483,Travellers,5.00E+05
CID-881034,9406-9187-6861-7905,Travellers,2.00E+05
CID-867254,6421-3267-8322-1139,Platinum,5.00E+05
CID-11175,7934-7020-7513-2099,Platinum,2.00E+05
CID-509725,2187-7166-2465-1894,Shoppers,2.00E+05
CID-127368,7425-5722-4270-5305,Shoppers,2.00E+05
CID-265407,9199-5694-8271-9263,Platinum,2.00E+05
CID-199561,7317-5037-1983-6866,Shoppers,1.00E+05
CID-875130,7067-3195-9560-2570,Shoppers,50000
CID-98893,5469-9048-3602-7997,Shoppers,2.00E+05
CID-497878,8986-9153-8933-4342,Travellers,1.00E+05
CID-375456,6334-6690-2816-3902,Platinum,2.00E+05
CID-539412,5528-1493-2810-8829,Shoppers,1.00E+05
CID-847513,3925-3967-7817-2588,gold,50000
CID-364871,9209-6912-4216-5887,Travellers,2.00E+05
CID-333769,8256-9501-9712-3550,Travellers,1.00E+05
CID-703020,9104-1436-3124-1113,Shoppers,50000
CID-95781,6744-7023-3906-8010,Travellers,50000
CID-178354,1453-9038-9992-2034,Shoppers,50000
CID-606647,7334-8215-4849-8869,Platinum,1.00E+05
CID-617211,7201-7118-7258-5155,Shoppers,1.00E+05
CID-867764,6198-9037-4367-3197,Shoppers,1.00E+05
CID-763459,6665-9839-5698-5793,gold,50000
CID-109086,7932-2467-1153-9052,Travellers,5.00E+05
CID-472192,4451-4029-7065-7245,Platinum,1.00E+05
CID-392026,1211-8351-6228-2054,Platinum,1.00E+05
CID-896839,2401-6079-4385-4358,Travellers,1.00E+05
CID-231170,4300-4008-1265-7411,gold,50000
CID-364580,8088-6207-5806-5120,Shoppers,1.00E+05
CID-654542,6574-7542-7665-4015,Shoppers,50000
CID-397741,3084-1133-5724-1264,Travellers,1.00E+05
CID-167651,3723-4735-1963-9337,Platinum,2.00E+05
CID-198474,3594-3489-7767-8523,Shoppers,1.00E+05
CID-697388,8300-9921-1478-7300,Travellers,1.00E+05
CID-557135,8926-7313-8849-3291,gold,50000
CID-816231,1073-2293-7673-2255,Travellers,1.00E+05
CID-611042,2442-1179-5278-1256,Platinum,2.00E+05
CID-789640,8306-7098-8772-5221,Platinum,50000
CID-791573,1667-1989-5145-3241,Platinum,1.00E+05
CID-714822,6907-4374-3698-3409,Platinum,5.00E+05
CID-106324,8183-4018-8324-5404,Travellers,5.00E+05
CID-416724,5473-2812-8106-1266,Platinum,5.00E+05
CID-798850,4149-9615-5186-7670,gold,50000
CID-762891,4598-4354-8480-2576,Travellers,5.00E+05
CID-839960,8652-3657-7096-7283,gold,5.00E+05
CID-184643,4450-6188-6806-9424,Shoppers,50000
CID-852236,2924-3582-4647-2961,Platinum,50000
CID-366195,1177-6218-8342-4055,Shoppers,1.00E+05
CID-81757,6682-8998-4447-9065,Platinum,5.00E+05
CID-417176,2894-1049-9531-7932,Platinum,5.00E+05
CID-496825,1379-7887-7261-3567,Travellers,1.00E+05
CID-510108,3276-2654-9978-6317,Platinum,2.00E+05
CID-5965,8546-4159-4087-8418,gold,50000
CID-581828,4167-3424-1168-9833,Platinum,50000
CID-692897,8851-8924-2567-6019,gold,5.00E+05
CID-188668,5175-3051-9902-5110,Travellers,5.00E+05
CID-43598,6962-9078-2247-8964,Shoppers,2.00E+05
CID-69676,9276-1683-4394-6896,Travellers,50000
CID-343082,6636-4912-5990-1326,Travellers,5.00E+05
CID-728676,9026-2932-3208-4696,gold,50000
CID-878152,5766-5352-2093-7432,gold,1.00E+05
CID-859544,3766-9512-3403-6556,Travellers,1.00E+05
CID-402,2121-5983-2353-6369,gold,5.00E+05
CID-284215,4110-6986-7896-9107,Travellers,1.00E+05
CID-4150,3171-2709-9695-9410,Platinum,1.00E+05
CID-81584,7968-4662-5810-7263,gold,2.00E+05
CID-37899,9235-9203-1002-7454,Shoppers,2.00E+05
CID-480787,7400-8412-6899-3408,gold,1.00E+05
CID-447120,2944-5662-2479-7168,Travellers,50000
CID-781363,1428-9375-3291-3471,Travellers,5.00E+05
CID-627318,7786-4597-4452-1396,Shoppers,5.00E+05
CID-784890,4730-1306-7696-7666,gold,50000
CID-550867,3441-4486-5573-8021,Shoppers,1.00E+05
CID-493920,2322-3557-3193-5089,Platinum,2.00E+05
CID-851154,8335-4614-9369-5047,Shoppers,2.00E+05
CID-870739,3996-4971-1371-6516,Platinum,2.00E+05
CID-41685,7718-5391-3088-9195,Shoppers,5.00E+05
CID-706727,1349-7581-7695-1552,gold,1.00E+05
CID-721039,1344-5152-4789-4207,Travellers,1.00E+05
CID-32346,1651-8037-8127-2856,Platinum,1.00E+05
CID-879777,7237-5355-5033-9632,gold,50000
CID-249506,3224-1265-8352-4937,Shoppers,1.00E+05
CID-362992,4689-6008-2006-5259,gold,1.00E+05
CID-854818,9703-3699-2573-1401,Travellers,50000
CID-738051,2245-1304-2133-8160,Shoppers,50000
CID-780332,5429-1797-8341-8542,Platinum,5.00E+05
CID-896761,4981-1607-9219-2502,Shoppers,50000
CID-275243,4621-5150-5729-2112,Travellers,1.00E+05
CID-318247,4005-8260-5080-9984,gold,1.00E+05
CID-497189,1326-9754-5212-8475,gold,5.00E+05
CID-94710,2328-5469-2944-8277,Travellers,1.00E+05
CID-844768,3475-2136-7497-5681,gold,2.00E+05
CID-42669,2872-5975-6909-5695,gold,1.00E+05
CID-237259,2791-2227-9676-8136,Shoppers,1.00E+05
CID-234581,2670-5076-7414-5025,gold,50000
CID-493585,4671-5212-1350-5308,Travellers,5.00E+05
CID-358562,7466-5765-1738-7020,gold,1.00E+05
CID-21170,4396-9176-2701-9377,gold,50000
CID-338122,8113-6878-7115-2524,gold,5.00E+05
CID-272110,1287-3226-2757-3173,gold,1.00E+05
CID-13089,5999-7609-5596-6553,gold,50000
CID-199644,3240-4170-1372-9213,Travellers,5.00E+05
CID-144179,1968-5788-9006-3945,gold,2.00E+05
CID-879820,4974-9012-3329-4938,Platinum,2.00E+05
CID-803555,1646-7017-5220-2260,Shoppers,1.00E+05
CID-352132,1366-4177-3359-7191,gold,1.00E+05
CID-733385,7812-5213-9802-9908,Travellers,5.00E+05
CID-452369,9271-6430-2456-9621,Travellers,50000
CID-705785,8694-8940-1564-4359,gold,50000
CID-856591,8621-9745-8316-9150,Platinum,1.00E+05
CID-139627,3802-4016-4114-6262,gold,1.00E+05
CID-157872,3220-1475-8319-7525,gold,2.00E+05
CID-523549,4553-7888-4127-7461,Platinum,50000
CID-610742,6689-9957-1692-5581,gold,2.00E+05
CID-558777,2257-5175-8170-8744,Platinum,2.00E+05
CID-623238,1760-9643-3396-1130,Platinum,2.00E+05
CID-517217,4616-1311-4353-6274,Travellers,1.00E+05
CID-761172,1623-9044-1580-6922,Shoppers,1.00E+05
CID-795879,3119-4463-9613-7917,Platinum,2.00E+05
CID-500253,9959-8318-3814-9063,Platinum,1.00E+05
CID-559334,9462-5151-1138-6414,Travellers,5.00E+05
CID-181813,2970-3944-1849-5710,Shoppers,2.00E+05
CID-260611,1743-2683-4847-9222,Travellers,1.00E+05
CID-833012,1517-7533-5344-5201,Platinum,5.00E+05
CID-3681,8203-9977-4368-1587,Platinum,1.00E+05
CID-587688,8485-2565-2519-7898,Platinum,2.00E+05
CID-76068,3671-6721-7323-6047,Travellers,1.00E+05
CID-700756,5149-7769-8242-9030,Platinum,2.00E+05
CID-744876,1382-8267-5232-8416,gold,50000
CID-710870,7854-5677-4301-5734,Platinum,5.00E+05
CID-596187,5138-8392-4913-4558,gold,2.00E+05
CID-430107,5556-2357-8205-5554,gold,1.00E+05
CID-880764,7422-5801-5338-8516,Shoppers,1.00E+05
CID-804313,4321-1742-5247-8239,Platinum,1.00E+05
CID-569694,6561-7175-6967-7107,Travellers,5.00E+05
CID-286919,7419-1199-8741-3846,gold,1.00E+05
CID-213306,2574-4796-3933-7352,Platinum,1.00E+05
CID-685056,5010-8185-9911-5463,Travellers,1.00E+05
CID-682218,4412-2417-7791-6152,Travellers,5.00E+05
CID-417261,2966-2974-5231-5507,Platinum,1.00E+05
CID-869315,8346-2350-4822-2354,Shoppers,2.00E+05
CID-882457,9376-7565-8302-2743,Platinum,2.00E+05
CID-804203,3764-9651-3367-1311,Travellers,1.00E+05
CID-797213,1709-5381-3039-3772,gold,2.00E+05
CID-260707,9011-3447-4619-5849,Platinum,2.00E+05
CID-196129,4654-4982-1246-7558,Travellers,1.00E+05
CID-37564,1046-3643-9008-5227,Platinum,50000
CID-78202,3739-5761-9918-7326,Shoppers,2.00E+05
CID-486844,9334-9087-6146-6257,gold,5.00E+05
CID-853264,2319-8564-2798-3425,Platinum,50000
CID-48434,6898-3781-4104-7460,Shoppers,1.00E+05
CID-807024,3016-3001-2010-7397,Platinum,50000
CID-367046,6538-5311-7204-8642,Platinum,1.00E+05
CID-449166,8232-7209-4980-9413,gold,5.00E+05
CID-685114,7670-1772-8611-5122,gold,2.00E+05
CID-73939,1203-2687-4474-9893,Platinum,5.00E+05
CID-265012,4653-2461-7285-3689,gold,50000
CID-762757,8966-5762-7522-8750,Travellers,5.00E+05
CID-806035,7758-8548-4125-5182,Shoppers,1.00E+05
CID-350406,8378-8844-4653-5897,Shoppers,1.00E+05
CID-706489,5438-7048-1740-5433,Platinum,1.00E+05
CID-741536,4356-7933-5077-2744,Shoppers,1.00E+05
CID-883167,2194-1180-4546-8005,gold,1.00E+05
CID-445012,8041-2832-8863-4396,Shoppers,2.00E+05
CID-489764,1206-3209-7330-8089,Platinum,1.00E+05
CID-647673,3547-3038-2028-3779,Shoppers,5.00E+05
CID-314118,8810-6892-7922-6650,Shoppers,2.00E+05
CID-328063,7101-9301-6551-7205,Travellers,50000
CID-84075,7149-2729-6811-6836,gold,2.00E+05
CID-262417,8318-3493-4369-9530,Travellers,5.00E+05
CID-440953,5448-8123-2824-5118,Shoppers,5.00E+05
CID-456314,9092-7805-2499-8549,Shoppers,2.00E+05
CID-873028,2947-9043-9235-1877,gold,5.00E+05
CID-552338,5418-5907-9528-4840,gold,2.00E+05
CID-28538,2589-1608-3509-1757,Shoppers,5.00E+05
CID-546525,6518-7684-3742-9004,Travellers,1.00E+05
CID-386996,3657-7182-3631-4248,gold,1.00E+05
CID-423373,5006-6993-2143-9117,Travellers,1.00E+05
CID-60912,7305-9368-4974-6238,Travellers,50000
CID-743881,3696-9327-7121-5787,Travellers,2.00E+05
CID-9304,2522-6975-5742-5331,gold,1.00E+05
CID-845871,6552-5527-4665-2913,gold,5.00E+05
CID-561619,8059-1435-5612-8030,Shoppers,2.00E+05
CID-697900,9523-7650-6009-6441,gold,2.00E+05
CID-300577,8262-4776-1997-1760,gold,2.00E+05
CID-745775,4403-3439-5294-2493,Shoppers,1.00E+05
CID-851115,3771-1073-8291-1975,Shoppers,50000
CID-6518,8148-8058-8062-5258,Travellers,1.00E+05
CID-221504,6237-1283-2301-2774,Travellers,1.00E+05
CID-691209,3396-3675-1406-8722,gold,50000
CID-414265,2638-1305-5360-4172,Travellers,50000
CID-770899,3225-4535-1303-2363,Shoppers,5.00E+05
CID-600250,9214-5268-1000-2561,Platinum,2.00E+05
CID-173503,5658-2693-7433-2310,Travellers,5.00E+05
CID-327653,5634-7604-7837-7521,Travellers,1.00E+05
CID-642277,2126-9565-1207-8290,Platinum,5.00E+05
CID-160993,6120-5323-7492-5285,Travellers,1.00E+05
CID-391592,7453-4752-1768-9534,Shoppers,1.00E+05
CID-416840,5891-4496-6491-8763,Platinum,2.00E+05
CID-661633,9997-5247-4478-7230,Platinum,2.00E+05
CID-334453,3211-6542-7877-5150,Platinum,1.00E+05
CID-192834,5613-6907-3735-5250,Shoppers,1.00E+05
CID-217271,7979-7236-5772-4548,Travellers,1.00E+05
CID-541405,8870-2299-3477-7511,Travellers,1.00E+05
CID-414077,9687-3273-9030-6725,Travellers,1.00E+05
CID-431169,4652-2858-2158-2986,Platinum,2.00E+05
CID-299910,9349-7685-1064-9163,Shoppers,50000
CID-768539,3627-4789-5359-6884,Travellers,1.00E+05
CID-185617,2424-7163-1448-4195,gold,50000
CID-437325,9678-6464-6348-7720,Shoppers,1.00E+05
CID-799676,2035-2962-8961-8441,gold,1.00E+05
CID-274525,8760-7837-3346-7088,Platinum,5.00E+05
CID-356190,8750-8765-9555-7490,Travellers,1.00E+05
CID-815017,1056-2734-1306-4913,Shoppers,1.00E+05
CID-658265,6838-9884-1781-9038,Shoppers,1.00E+05
CID-794094,4612-5629-8550-9570,Travellers,1.00E+05
CID-823184,2033-8008-5563-1528,Shoppers,1.00E+05
CID-59011,8556-4613-4864-6783,Travellers,50000
CID-614502,2340-4236-9428-2471,Platinum,50000
CID-705139,4215-9635-8268-1419,gold,5.00E+05
CID-103098,9496-7921-1230-4239,Shoppers,50000
CID-271377,2653-1637-3484-1533,Travellers,5.00E+05
CID-610697,6479-9646-1824-2754,Platinum,50000
CID-69356,5134-2162-9300-9729,gold,1.00E+05
CID-124233,8639-4923-2089-5899,Shoppers,5.00E+05
CID-674933,7142-5990-1261-5551,Travellers,50000
CID-69695,3612-7270-2321-6814,gold,2.00E+05
CID-497982,9303-6040-4600-7184,gold,1.00E+05
CID-664878,2004-3610-4081-5905,Platinum,2.00E+05
CID-76591,5623-3225-1289-7819,gold,1.00E+05
CID-100671,4895-4913-7063-6512,Shoppers,2.00E+05
CID-586976,7500-9525-8729-9745,Platinum,1.00E+05
CID-401334,7202-2892-7744-9130,gold,2.00E+05
CID-510412,6732-8125-8805-2510,gold,2.00E+05
CID-599841,9569-5411-3564-4300,Shoppers,1.00E+05
CID-103071,6968-7698-3091-7257,Platinum,1.00E+05
CID-50149,7465-8828-2531-9668,Shoppers,1.00E+05
CID-613868,1763-6554-6813-6239,Shoppers,1.00E+05
CID-508968,2592-6126-8343-7416,Travellers,50000
CID-186046,6416-4756-5082-5861,Travellers,5.00E+05
CID-694298,6914-9765-5705-2165,Platinum,2.00E+05
CID-707737,7164-7945-4465-1986,gold,1.00E+05
CID-811592,1096-6625-5376-6578,gold,5.00E+05
CID-157430,8745-2142-2025-2241,Travellers,50000
CID-161411,6439-8371-9533-2546,Platinum,5.00E+05
CID-744963,6924-5448-4961-8594,Travellers,2.00E+05
CID-192655,6054-4165-2343-9323,Platinum,1.00E+05
CID-514507,2747-5343-3266-3721,Platinum,1.00E+05
CID-539634,5353-9766-6902-5915,Travellers,2.00E+05
CID-436930,8886-8016-4000-8930,Travellers,1.00E+05
CID-718652,1399-6634-7564-8574,Travellers,50000
CID-367020,6800-3104-1978-4752,Shoppers,5.00E+05
CID-583095,4943-6211-7812-7050,gold,50000
CID-761646,6364-5834-2346-9371,Travellers,5.00E+05
CID-120863,9413-7247-4572-4715,Travellers,2.00E+05
CID-331478,9045-2297-4530-7356,Travellers,2.00E+05
CID-717597,8170-4506-4395-4349,Shoppers,1.00E+05
CID-771475,1710-7088-5594-5996,Shoppers,50000
CID-279073,6076-3373-3751-3349,Shoppers,2.00E+05
CID-170638,8296-7276-5307-2324,Travellers,5.00E+05
CID-361431,5190-4074-7281-1563,Travellers,1.00E+05
CID-236935,8261-7595-3775-3170,gold,2.00E+05
CID-814399,3502-1509-2234-3874,Shoppers,2.00E+05
CID-192578,7087-2438-6882-2143,Shoppers,1.00E+05
CID-279761,2143-6174-2295-4638,Travellers,5.00E+05
CID-659515,9195-5172-8398-4719,Platinum,1.00E+05
CID-352716,2858-4642-3084-3623,Shoppers,50000
CID-266199,6434-7111-9256-8538,Shoppers,1.00E+05
CID-342410,8367-2624-7482-9777,Platinum,2.00E+05
CID-329687,8208-5641-5179-5043,Platinum,5.00E+05
CID-72799,5089-8098-6928-5387,gold,50000
CID-254015,3460-5319-9847-8258,Platinum,50000
CID-71553,3531-7570-9522-8561,Travellers,5.00E+05
CID-750165,9448-9077-4936-8436,gold,2.00E+05
CID-687184,6787-6276-8693-2044,gold,5.00E+05
CID-858569,1722-4911-8521-2648,Travellers,50000
CID-441293,7628-5574-7216-4799,gold,5.00E+05
CID-216014,3614-3623-2052-1209,Travellers,2.00E+05
CID-633753,2320-7039-7802-9127,Platinum,5.00E+05
CID-558001,4521-6540-2804-8755,Travellers,1.00E+05
CID-706991,6930-1255-4523-1493,Travellers,5.00E+05
CID-322634,8164-6710-5989-3182,Travellers,5.00E+05
CID-488356,1074-6275-5417-6133,gold,1.00E+05
CID-279699,2789-6428-5920-2214,Shoppers,2.00E+05
CID-38490,8936-9058-4045-2516,Platinum,50000
CID-823191,5579-2526-5950-4614,Travellers,1.00E+05
CID-835934,3175-3298-7758-5080,Platinum,2.00E+05
CID-505997,5752-7331-2606-2501,Shoppers,5.00E+05
CID-337605,2934-1002-1263-7194,Platinum,1.00E+05
CID-583289,8802-3957-1399-5269,Platinum,1.00E+05
CID-534914,4499-9288-1493-5337,Shoppers,1.00E+05
CID-299387,6659-2879-2525-2554,gold,2.00E+05
CID-613898,2115-9240-1805-5625,Travellers,5.00E+05
CID-797507,9368-4498-8237-2088,Shoppers,2.00E+05
CID-798721,2652-2001-1682-5168,Platinum,1.00E+05
CID-115474,4090-7647-6081-6924,Travellers,50000
CID-4566,3146-2997-7392-4790,Platinum,50000
CID-212444,6272-4349-8602-6981,gold,1.00E+05
CID-821166,2483-8744-4094-6137,Travellers,5.00E+05
CID-881562,3239-1561-5144-6218,Shoppers,50000
CID-121139,9743-3219-1311-8469,gold,1.00E+05
CID-526952,6772-4485-5946-3501,Shoppers,1.00E+05
CID-892536,3147-1651-4710-8282,Platinum,1.00E+05
CID-646458,6757-1330-7800-5942,Shoppers,1.00E+05
CID-878342,7308-9410-5187-5571,gold,1.00E+05
CID-519284,2342-4155-6989-8236,Platinum,1.00E+05
CID-841013,9473-3176-6887-1581,Shoppers,1.00E+05
CID-225074,4131-4409-7828-4798,Platinum,2.00E+05
CID-271953,1350-5733-3860-9812,Platinum,2.00E+05
CID-620107,6830-3947-3894-3259,Shoppers,50000
CID-646876,9194-6094-2770-3322,Travellers,2.00E+05
CID-432731,7042-5309-2060-2673,Shoppers,2.00E+05
CID-382941,8737-9008-7249-9205,Platinum,1.00E+05
CID-440842,2814-5042-8996-4888,gold,50000
CID-164497,7069-2943-4098-5969,Travellers,2.00E+05
CID-416165,7215-1040-6640-1240,gold,1.00E+05
CID-367456,6673-8568-4956-7448,Travellers,50000
CID-638400,4764-6468-6666-1183,gold,50000
CID-855034,1284-2398-2042-3545,Shoppers,1.00E+05
CID-110776,5170-6945-2027-9442,gold,5.00E+05
CID-514624,7335-1009-7458-9035,Travellers,50000
CID-793262,4835-6649-4261-9521,Shoppers,5.00E+05
CID-84155,2813-5334-6877-7059,gold,2.00E+05
CID-508745,6419-3817-4500-1704,Travellers,1.00E+05
CID-798857,5484-2035-6106-9953,Travellers,1.00E+05
CID-281217,2435-9894-5283-7764,Platinum,5.00E+05
CID-45961,7382-4620-8189-7587,Travellers,1.00E+05
CID-795765,2327-9137-2780-3936,Travellers,50000
CID-235497,6394-1840-1267-7286,Platinum,1.00E+05
CID-50231,1640-7405-6952-6101,gold,50000
CID-175139,3378-9343-5769-9593,Platinum,1.00E+05
CID-579031,8317-3334-3545-8823,Travellers,1.00E+05
CID-650683,6734-1184-9891-7273,Shoppers,50000
CID-188106,8888-6781-7460-5446,Travellers,5.00E+05
CID-638309,1893-6149-9930-9321,Platinum,2.00E+05
CID-124232,2511-8825-4736-4848,Shoppers,5.00E+05
CID-446350,3134-1159-9291-8667,Platinum,50000
CID-580262,4804-6592-3495-1816,Travellers,1.00E+05
CID-552569,9324-6982-2150-9994,Platinum,1.00E+05
CID-705800,8999-8314-1272-8025,Travellers,5.00E+05
CID-604682,3700-6570-5819-8786,Shoppers,50000
CID-816661,2559-6423-8742-7870,gold,5.00E+05
CID-831805,8528-6560-1286-6494,gold,5.00E+05
CID-798674,9263-2381-8017-8591,Travellers,1.00E+05
CID-795605,4184-3539-3927-9029,Shoppers,1.00E+05
CID-898509,8457-1842-4304-9546,gold,1.00E+05
CID-339275,4270-7818-1788-5172,Platinum,1.00E+05
CID-189152,5960-8608-4241-6243,Travellers,2.00E+05
CID-79900,2242-5731-9104-1633,Platinum,2.00E+05
CID-415665,9135-6757-6764-1176,Shoppers,2.00E+05
CID-507355,1630-4419-7971-2964,Shoppers,50000
CID-47519,7327-8256-7466-2263,Travellers,1.00E+05
CID-280711,3957-2870-3070-1416,gold,5.00E+05
CID-311271,6355-2935-5919-7314,Platinum,5.00E+05
CID-557029,5978-9243-4232-3266,Platinum,5.00E+05
CID-354404,9789-3076-2056-1436,gold,1.00E+05
CID-87750,5031-7317-2457-5425,Shoppers,1.00E+05
CID-386649,3620-3588-2836-5211,Shoppers,5.00E+05
CID-58528,6456-1750-1312-5566,gold,2.00E+05
CID-45328,1129-7441-5056-7199,Platinum,2.00E+05
CID-764854,6301-1446-2400-4600,Shoppers,50000
CID-34500,6006-5712-3774-8988,Travellers,1.00E+05
CID-200616,8982-9720-8740-3108,gold,5.00E+05
CID-328787,8801-5135-8954-9523,gold,2.00E+05
CID-13224,8243-9616-6120-8613,Platinum,50000
CID-554619,4201-2843-7239-3866,gold,5.00E+05
CID-642706,2855-3845-7112-8666,gold,1.00E+05
CID-643866,4428-7226-7750-8568,gold,1.00E+05
CID-675377,9031-6437-5678-7166,gold,2.00E+05
CID-44488,3216-5216-3145-3488,Travellers,1.00E+05
CID-428550,1345-4891-8386-6145,Travellers,2.00E+05
CID-798747,7148-3620-5692-5372,Shoppers,1.00E+05
CID-316150,8266-1437-7790-4144,Travellers,2.00E+05
CID-226547,1610-7972-1504-8974,Platinum,2.00E+05
CID-780496,5605-8454-7596-6252,Platinum,1.00E+05
CID-97319,7649-5542-7052-1222,Travellers,50000
CID-311117,4811-7770-9871-5113,Shoppers,5.00E+05
CID-574550,1429-7499-7628-1918,Travellers,2.00E+05
CID-816277,2005-1778-6258-9224,gold,5.00E+05
CID-851743,8026-9152-9335-8530,Platinum,1.00E+05
CID-726106,8900-9218-9543-4191,Travellers,2.00E+05
CID-404728,6292-9298-4061-2841,gold,1.00E+05
CID-51259,8657-6685-9619-3702,Platinum,1.00E+05
CID-866641,6392-4668-5209-6931,Platinum,5.00E+05
CID-245194,8044-7512-5568-3046,Shoppers,5.00E+05
CID-232185,1967-9478-7723-7772,gold,1.00E+05
CID-607092,2055-6205-9268-5777,Travellers,1.00E+05
CID-347425,4269-2452-1879-8968,Platinum,50000
